,gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
3615,2,1,47,13,2,1,1,1,1,5,3,5,1,2,2,2,3,1,5,1,1,2,2,1,2,1,2,-1,2,-1,4
3616,2,1,76,14,1,1,1,1,1,4,2,6,1,2,2,1,3,2,2,1,1,2,3,1,1,1,1,2,2,-1,2
3617,2,1,51,12,2,1,1,2,3,99,1,2,0,-2,1,1,3,1,4,2,1,2,2,1,2,1,2,-1,2,-1,3
3618,1,1,63,11,2,1,1,1,3,99,2,7,0,-2,2,1,1,2,5,2,1,2,2,2,1,1,2,-1,3,-1,2
3619,1,3,61,13,1,-6,1,-6,-6,5,3,3,-2,-2,-6,1,1,1,3,3,1,3,2,1,3,1,1,3,1,1,3
3620,2,1,24,9,1,-6,1,-6,-6,99,3,4,-2,-2,-6,1,3,2,3,2,2,3,3,2,1,2,2,-1,2,-1,3
3621,1,5,20,9,1,1,2,1,4,1,1,1,1,1,2,1,1,2,3,2,2,1,2,1,1,1,1,1,2,-1,2
3622,1,5,31,11,2,4,1,1,1,2,1,2,0,-2,1,2,3,2,4,3,2,3,4,2,2,2,1,3,3,-1,4
3623,2,1,30,11,2,-6,2,-6,-6,99,3,4,-2,-2,-6,2,3,2,4,3,3,3,4,2,1,1,1,2,2,-1,2
3624,2,1,39,13,1,1,1,1,2,5,2,7,1,2,1,1,3,1,4,2,1,2,3,2,1,1,1,3,2,-1,2
3625,2,5,52,11,1,2,1,2,3,99,1,2,1,1,2,1,3,2,3,3,3,3,3,2,1,2,1,3,1,-1,3
3626,2,1,57,14,1,1,1,1,2,4,3,4,1,1,2,1,3,1,1,1,2,3,4,2,2,1,1,3,2,-1,2
3627,2,1,79,13,1,2,1,1,2,6,2,7,1,2,1,2,3,2,3,1,3,2,2,1,1,1,1,3,3,-1,1
3628,2,2,58,12,1,4,1,1,2,99,1,2,1,1,2,1,1,1,1,1,1,3,2,1,3,1,1,3,1,-1,3
3629,2,1,80,10,1,1,1,1,3,6,2,7,1,2,1,1,3,1,3,3,1,2,3,2,3,1,1,3,2,2,1
3630,2,1,70,14,1,1,1,1,1,5,3,5,1,2,2,1,3,2,3,2,2,3,4,2,1,2,1,3,2,-1,1
3631,2,2,77,9,1,-6,1,-6,-6,99,3,4,-2,-2,-6,1,1,1,3,2,2,3,3,1,-9,-9,1,3,2,-9,2
3632,1,2,62,9,1,4,1,1,2,3,1,2,-2,-2,2,1,1,1,2,2,2,1,1,1,3,2,1,3,1,2,3
3633,-9,6,60,95,2,5,1,2,4,99,3,4,1,5,2,2,3,2,4,3,3,3,2,2,3,1,2,-1,3,-1,-5
3634,1,1,77,13,1,1,1,1,3,6,2,7,1,2,1,1,2,1,4,3,1,2,4,1,3,1,2,-1,2,-1,3
3635,2,1,77,9,1,1,1,1,2,5,3,5,1,2,2,2,2,1,4,1,1,3,3,1,2,1,1,2,2,1,2
3636,1,1,32,13,1,2,1,1,2,5,2,6,1,2,1,1,3,1,3,1,3,2,2,2,1,1,1,1,2,-1,2
3637,2,1,43,13,1,-6,1,-6,-6,2,1,1,-2,-2,-6,1,3,2,3,2,2,3,3,2,1,2,2,-1,2,-1,2
3638,2,1,63,13,1,1,1,1,2,6,2,6,1,2,1,1,1,1,4,3,1,3,2,1,3,1,1,3,1,2,4
3639,2,6,66,13,2,4,1,1,1,99,2,6,1,2,-9,1,3,2,3,1,1,3,2,2,2,2,2,-1,3,-1,5
3640,2,1,82,15,1,2,1,2,2,4,3,5,1,2,1,1,3,2,4,3,3,3,2,2,2,-9,1,3,1,-1,2
3641,-9,6,59,13,2,1,1,1,1,99,1,1,1,-9,-9,1,3,1,2,1,3,3,3,1,3,1,1,3,2,-1,1
3642,1,5,49,8,1,1,1,2,4,4,1,1,1,1,2,1,1,2,4,3,1,3,1,1,2,1,1,3,3,-1,2
3643,1,5,48,13,1,2,1,1,2,1,1,1,0,-2,2,1,3,2,2,3,3,1,5,1,1,2,1,1,1,-1,2
3644,1,2,27,11,2,-6,1,-6,-6,2,1,1,-2,-2,-6,1,1,1,2,3,2,3,4,2,1,2,2,-1,3,-1,1
3645,2,1,64,10,2,1,1,1,2,6,3,5,1,1,2,1,3,1,4,1,1,2,2,1,2,1,2,-1,3,-1,4
3646,2,1,45,13,2,1,1,1,4,99,1,1,0,-2,2,1,3,2,4,1,2,2,3,2,1,1,1,1,2,-1,4
3647,1,1,-9,13,1,1,1,1,2,6,2,7,1,2,1,2,3,1,4,1,1,2,2,1,-9,1,1,3,1,-1,3
3648,2,6,60,13,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,3,3,2,2,2,1,3,2,-1,3
3649,1,2,47,9,1,4,1,1,3,99,2,6,1,1,2,2,2,2,3,1,1,2,4,1,1,1,1,2,2,-1,3
3650,2,5,26,10,1,4,1,2,3,3,1,2,-2,-2,1,1,1,1,5,3,2,3,2,1,2,1,1,1,2,-1,3
3651,1,1,51,14,1,1,1,1,2,5,2,6,1,1,2,1,3,2,4,3,2,2,3,2,1,1,1,1,3,-1,3
3652,1,2,57,11,1,-6,1,-6,-6,99,1,1,-2,-2,-6,2,3,2,3,1,2,2,4,2,1,2,1,3,1,2,2
3653,1,1,37,14,2,4,1,1,2,2,3,3,1,1,2,1,1,2,2,3,2,3,4,2,1,2,2,-1,3,-1,2
3654,2,1,66,9,2,1,1,2,3,99,2,6,1,1,2,1,3,2,3,1,3,3,4,1,3,1,2,-1,1,-1,2
3655,2,1,46,9,2,1,1,2,4,5,3,4,1,1,2,1,3,2,5,1,3,3,2,2,1,1,2,-1,2,-1,2
3656,2,1,32,10,2,3,1,1,2,3,1,2,1,3,1,1,3,1,3,1,3,2,2,2,1,1,2,-1,3,-1,2
3657,2,1,52,11,1,1,1,1,2,6,1,2,1,5,2,1,3,1,3,1,2,3,2,1,3,2,1,3,2,-1,2
3658,2,1,65,9,2,-7,1,-7,-7,99,2,6,-2,-2,-7,1,2,1,3,1,3,2,3,2,2,1,2,-1,2,-1,3
3659,2,1,39,10,1,2,1,1,2,5,3,4,1,2,2,1,3,1,3,2,2,3,4,2,2,2,1,2,2,-1,4
3660,2,1,58,10,1,1,1,2,4,99,1,2,1,2,2,2,3,2,4,1,3,2,3,1,1,1,2,-1,2,-1,3
3661,1,1,59,9,2,1,1,1,3,5,3,4,0,-2,1,1,3,1,3,1,3,3,3,1,2,1,1,2,1,-1,3
3662,1,3,69,9,2,4,1,1,2,3,3,4,0,-2,2,1,1,2,2,2,2,1,4,2,1,1,2,-1,3,-1,3
3663,1,1,69,10,1,1,1,1,2,6,2,7,1,2,1,2,2,1,4,1,3,2,4,1,2,1,2,-1,2,-1,2
3664,3,1,18,10,1,4,1,2,2,99,3,4,-2,-2,2,2,2,2,3,3,2,3,5,1,2,2,1,1,1,-1,5
3665,1,1,69,10,2,1,1,1,2,4,1,2,0,-2,2,1,3,1,3,3,1,2,2,1,2,1,2,-1,3,-1,3
3666,3,5,26,10,1,1,1,2,4,-9,1,2,0,-2,2,1,2,1,5,2,2,3,2,1,3,2,1,3,1,2,3
3667,1,5,19,10,2,2,1,2,2,3,1,2,1,1,2,1,2,2,3,2,2,3,3,1,1,2,2,-1,2,-1,3
3668,1,1,49,13,2,1,1,1,2,5,2,7,1,2,2,2,2,1,4,1,1,2,4,1,2,1,1,1,2,-1,4
3669,2,1,56,15,1,1,1,1,2,3,3,3,1,1,2,1,1,2,2,3,2,3,4,2,1,2,1,3,2,-1,2
3670,1,5,75,3,2,7,1,1,4,3,5,3,0,-2,1,1,3,2,3,2,2,3,2,2,2,1,1,1,2,-1,4
3671,2,5,32,9,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,2,2,1,4,2,3,2,1,3,1,1,1
3672,2,1,61,15,1,1,1,1,2,6,2,7,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,3,-1,3
3673,2,1,68,14,1,1,1,1,2,4,1,1,1,1,2,1,1,1,3,3,1,3,3,1,3,1,1,2,2,-1,2
3674,1,1,43,11,2,3,1,1,2,2,1,1,-2,-2,2,1,3,2,3,1,2,3,3,2,1,1,2,-1,2,-1,2
3675,2,1,46,9,1,1,1,2,4,99,3,4,1,2,1,1,2,-9,4,3,1,3,3,1,2,1,1,3,1,-1,3
3676,2,2,26,12,1,1,1,1,3,99,1,2,1,1,2,1,3,2,3,2,2,2,4,2,1,2,1,1,1,-1,-5
3677,1,1,46,10,2,-6,1,-6,-6,4,2,7,-2,-2,-6,2,3,2,5,1,1,3,2,1,1,1,2,-1,3,-1,3
3678,1,1,29,12,2,-6,2,-6,-6,3,1,2,-2,-2,-6,1,3,2,4,1,2,3,2,2,1,1,2,-1,3,-1,2
3679,1,1,47,10,1,1,1,2,3,99,3,4,0,-2,1,1,3,1,5,1,1,3,2,1,3,1,1,3,1,-1,1
3680,1,1,40,11,2,1,1,1,2,5,2,6,1,2,2,1,3,1,4,3,1,2,3,2,1,1,2,-1,3,-1,3
3681,2,1,37,14,1,1,1,1,2,7,2,7,1,2,2,1,3,2,3,2,1,2,2,2,1,1,1,3,2,-1,1
3682,1,5,58,7,2,4,1,2,3,99,1,1,0,-2,1,1,1,2,4,3,2,3,2,2,1,1,2,-1,3,-1,3
3683,2,5,-9,10,1,-7,1,-7,-7,99,3,3,-2,-2,-7,1,1,-9,3,2,3,2,4,-9,-9,2,1,3,1,-1,2
3684,2,1,59,13,1,1,1,1,2,5,2,6,1,2,1,1,3,1,3,2,2,2,3,1,2,1,2,-1,1,-1,3
3685,1,1,44,9,2,1,1,1,3,5,3,3,0,-2,1,2,2,2,4,3,1,3,3,1,3,1,2,-1,2,-1,3
3686,2,1,54,13,1,1,1,1,1,4,3,3,1,1,2,1,1,2,2,3,2,3,3,2,1,1,1,3,2,-1,3
3687,1,1,65,9,2,1,1,1,2,6,3,4,1,5,2,2,2,1,5,1,1,3,2,1,2,1,1,1,2,-1,3
3688,1,1,39,9,2,1,1,2,3,4,1,2,1,1,2,1,3,2,3,3,3,3,4,1,1,1,2,-1,2,-1,3
3689,2,1,43,14,1,1,1,1,2,6,2,7,1,2,2,2,1,1,4,2,2,2,3,1,3,1,1,3,1,1,2
3690,2,5,20,9,-9,4,1,1,2,4,1,1,0,-2,2,2,1,2,3,3,3,3,3,2,1,2,1,2,2,-1,3
3691,1,1,26,13,2,4,1,1,1,2,1,1,0,-2,2,1,1,1,2,2,2,1,4,2,1,1,2,-1,3,-1,4
3692,2,1,59,9,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,3,4,2,3,1,1,3,2,-1,2
3693,1,1,65,14,2,-6,1,-6,-6,1,1,1,-2,-2,-6,1,1,1,2,2,2,1,2,2,1,2,2,-1,3,-1,5
3694,2,1,57,9,1,-6,1,-6,-6,99,2,7,-2,-2,-6,1,3,1,4,1,1,3,2,1,1,2,1,3,1,1,3
3695,1,1,24,11,2,2,1,1,2,4,1,1,0,-2,2,1,1,2,3,1,3,3,2,1,1,1,2,-1,3,-1,3
3696,2,1,23,10,1,-6,1,-6,-6,6,2,7,-2,-2,-6,2,2,2,3,3,3,3,3,2,2,2,1,3,2,-1,3
3697,2,5,30,10,1,2,1,1,2,99,2,6,0,-2,1,1,3,1,3,2,3,3,2,2,1,2,1,1,2,-1,1
3698,2,2,58,12,1,1,1,2,2,99,1,2,1,2,1,1,3,1,4,1,1,3,2,1,3,1,1,3,1,2,3
3699,2,1,78,10,1,2,1,1,1,6,2,6,1,2,1,1,3,1,4,1,1,2,3,1,2,1,1,3,2,2,2
3700,2,1,47,13,1,1,1,1,2,4,3,4,1,3,2,1,2,1,2,2,1,2,2,2,1,1,1,3,2,-1,1
3701,2,1,72,13,1,-6,1,-6,-6,2,1,1,-2,-2,-6,1,3,2,2,2,2,1,4,2,1,2,1,1,2,-1,2
3702,1,1,55,9,2,2,1,2,4,4,2,6,1,1,2,1,2,2,3,1,2,3,3,1,1,1,2,-1,2,-1,2
3703,1,1,47,13,1,-6,1,-6,-6,3,1,2,-2,-2,-6,1,1,2,3,2,2,1,4,2,1,2,2,-1,3,-1,2
3704,2,1,41,14,1,4,1,1,2,1,5,3,1,1,2,1,1,1,3,2,2,1,2,2,1,2,2,-1,3,-1,2
3705,2,2,39,9,1,2,1,2,3,99,1,2,1,1,2,2,3,1,3,1,3,3,2,1,3,1,1,1,1,1,3
3706,1,1,19,10,1,-6,1,-6,-6,4,3,3,-2,-2,-6,1,3,1,3,1,2,2,4,2,1,2,1,2,2,-1,4
3707,1,2,59,10,2,1,1,2,2,99,2,7,1,-2,2,1,2,2,4,2,1,3,2,1,2,1,1,3,3,-1,1
3708,1,1,48,13,2,1,1,1,1,5,2,6,1,2,2,1,3,1,3,1,1,3,4,2,2,1,2,-1,3,-1,2
3709,1,1,53,9,1,1,1,2,3,99,3,4,1,4,2,1,1,2,5,1,3,3,3,2,1,1,1,3,1,1,1
3710,2,1,41,7,1,6,1,2,4,4,3,4,1,-2,1,1,3,1,5,3,1,1,1,2,2,1,2,-1,3,-1,5
3711,1,1,48,13,1,4,1,1,2,5,2,6,1,3,2,1,3,1,4,1,2,2,3,2,1,2,1,2,2,1,3
3712,1,1,80,9,2,1,1,1,2,6,2,7,1,2,2,1,1,1,4,1,1,2,3,2,1,1,2,-1,2,-1,4
3713,1,1,71,5,1,-6,1,-6,-6,6,2,7,-2,-2,-6,1,3,1,4,2,1,2,1,1,3,1,1,3,1,2,1
3714,1,1,53,10,1,1,1,1,2,4,3,3,1,1,2,1,3,2,3,1,3,2,2,1,1,1,1,2,2,-1,1
3715,1,2,30,10,1,5,1,1,2,1,1,1,1,1,2,1,1,2,3,2,2,1,2,1,1,2,2,-1,2,-1,3
3716,1,2,60,16,2,1,1,1,2,99,3,3,1,1,2,1,1,2,3,3,2,1,-9,2,2,2,2,-1,-9,-1,2
3717,1,1,72,14,1,1,1,1,2,5,3,5,1,2,2,1,3,1,3,1,2,2,4,1,3,2,1,3,2,1,3
3718,1,1,-9,9,2,1,1,1,3,6,3,5,1,2,1,1,3,2,4,1,1,2,2,2,1,1,2,-1,-9,-1,1
3719,2,1,29,10,2,2,1,1,2,4,5,4,0,-2,1,1,3,2,4,2,2,2,3,2,1,1,2,-1,3,-1,3
3720,2,1,68,11,1,1,1,1,2,99,2,6,1,2,1,1,3,1,5,2,1,2,2,1,3,1,1,3,1,1,2
3721,1,1,55,9,2,-7,1,-7,-7,4,3,5,-2,-2,-7,1,3,1,4,1,3,3,2,1,2,1,2,-1,3,-1,4
3722,1,-2,31,12,1,2,1,1,4,6,3,5,1,2,2,1,3,1,2,2,3,2,2,1,-9,-9,1,3,-9,1,3
3723,2,1,-9,-9,1,-6,1,-6,-6,-9,-9,-9,-2,-2,-6,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,1,-9,-9,-1,4
3724,2,5,32,11,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,3,4,2,1,1,1,1,2,1,2
3725,1,1,35,12,2,1,2,1,1,4,3,4,1,3,2,1,2,1,4,2,1,2,2,2,1,2,2,-1,3,-1,2
3726,2,1,43,13,2,1,1,1,2,4,2,6,1,1,2,1,1,1,2,2,2,2,3,2,1,1,2,-1,3,-1,1
3727,2,1,31,10,1,2,1,2,3,99,2,7,0,-2,1,2,3,1,3,1,1,3,3,1,2,1,1,1,2,-1,3
3728,1,1,54,13,1,1,1,1,2,4,3,3,1,2,1,1,1,2,2,1,1,2,4,1,1,1,1,2,2,-1,3
3729,2,1,22,9,1,2,1,2,3,7,2,7,1,2,2,2,3,1,4,2,1,3,2,1,3,1,1,3,1,2,2
3730,1,1,65,13,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,2,-1,2,-1,1
3731,1,1,28,13,1,2,1,1,1,3,1,1,1,1,2,1,1,1,2,2,2,1,3,2,1,2,2,-1,3,-1,1
3732,1,1,50,9,2,4,1,1,3,4,1,2,0,-2,2,1,1,1,2,1,3,3,2,1,1,1,2,-1,2,-1,3
3733,2,2,21,10,1,2,1,1,1,99,2,7,1,1,2,2,3,2,4,1,2,1,2,2,1,1,1,3,1,2,3
3734,2,1,63,10,1,1,1,1,2,7,2,7,1,2,2,1,3,1,3,3,1,2,2,2,1,1,1,3,1,1,2
3735,2,1,66,9,2,1,1,1,2,7,2,7,1,2,2,1,3,1,5,1,3,2,2,1,3,1,1,2,1,-1,4
3736,1,2,42,9,1,4,1,1,3,99,1,2,0,-2,2,1,1,2,3,2,2,2,2,2,1,2,1,2,2,-1,4
3737,1,1,19,9,1,4,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,3,4,2,1,2,1,1,2,-1,2
3738,2,1,59,13,1,2,1,1,2,5,3,4,1,-2,2,1,1,1,3,1,2,3,-9,2,2,2,1,2,2,-1,3
3739,1,1,34,13,2,4,1,1,2,3,3,3,1,1,2,1,1,1,2,2,2,3,4,2,1,2,2,-1,3,-1,2
3740,1,1,27,10,2,1,1,2,4,99,2,6,-2,-2,2,2,3,2,2,3,1,2,3,1,1,1,1,1,2,-1,1
3741,1,1,23,13,1,4,1,1,2,99,3,3,1,1,2,1,3,2,2,2,3,3,3,2,1,2,1,3,2,-1,3
3742,1,1,49,10,2,3,1,1,1,6,2,7,1,2,2,1,3,2,4,1,1,2,3,2,1,1,2,-1,3,-1,2
3743,1,1,65,15,1,2,1,1,1,4,1,1,1,1,2,1,1,1,2,2,2,1,4,1,1,1,1,3,2,-1,2
3744,2,1,33,14,2,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,3,1,4,2,1,2,2,-1,3,-1,2
3745,2,1,58,10,2,1,1,2,4,99,1,2,1,1,1,1,3,1,4,1,1,3,4,2,1,1,2,-1,2,-1,2
3746,2,1,59,10,1,1,1,1,2,5,3,4,1,2,2,2,3,2,5,1,1,2,2,2,1,2,2,-1,3,-1,3
3747,1,1,-9,10,2,2,1,1,1,99,3,3,1,1,2,1,1,1,5,1,1,2,2,1,2,1,2,-1,3,-1,3
3748,2,1,44,14,2,1,1,1,2,2,3,4,1,1,2,1,3,1,3,2,2,3,2,2,1,1,2,-1,2,-1,1
3749,1,1,38,11,1,4,1,2,4,99,5,4,-2,-2,2,1,1,1,5,3,3,3,1,1,3,2,1,3,1,2,3
3750,1,2,65,13,1,2,1,1,1,99,1,1,1,1,2,1,2,2,4,1,2,1,4,1,1,2,1,3,2,2,2
3751,2,1,56,9,2,1,1,1,2,6,2,7,1,2,1,1,3,2,5,1,1,3,2,2,1,1,1,2,2,-1,3
3752,1,1,45,9,2,1,1,2,4,2,3,4,1,3,2,1,3,2,5,3,3,2,2,2,1,1,2,-1,2,-1,3
3753,2,3,21,10,1,-7,1,-7,-7,6,3,4,-2,-2,-7,1,3,2,3,2,2,3,4,1,1,2,1,3,1,-1,1
3754,2,1,67,16,1,2,1,1,2,6,2,7,1,2,2,2,2,1,4,3,1,3,3,1,3,1,1,3,2,2,1
3755,2,2,58,13,1,2,1,1,2,4,1,1,1,1,2,1,1,1,4,2,2,3,3,2,2,1,1,3,1,1,3
3756,1,1,66,10,2,1,1,2,2,4,3,4,1,1,2,1,3,2,3,3,2,2,3,2,1,2,1,3,2,-1,3
3757,2,2,37,4,1,7,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,3,1,-1,3
3758,1,1,27,11,2,1,1,1,2,7,2,7,1,2,1,1,2,1,5,2,1,3,3,1,1,1,1,2,1,-1,2
3759,2,1,30,10,2,1,1,2,3,99,3,3,1,1,2,1,3,1,3,2,3,2,4,2,1,1,2,-1,2,-1,2
3760,1,1,78,16,1,4,1,1,2,2,1,1,1,1,2,1,1,-9,2,2,2,3,4,2,1,2,2,-1,3,-1,2
3761,1,1,26,13,2,4,1,1,2,6,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,2,2,-1,3,-1,2
3762,2,1,40,14,2,4,1,1,2,5,3,5,1,1,2,1,1,2,5,2,2,2,1,2,1,1,2,-1,3,-1,3
3763,1,1,70,14,2,-6,1,-6,-6,3,3,3,-2,-2,-6,1,3,2,2,2,2,3,4,2,1,1,2,-1,2,-1,2
3764,1,1,63,10,2,1,1,1,2,2,3,3,1,1,2,1,1,2,2,1,2,2,3,2,1,1,2,-1,3,-1,3
3765,2,1,67,11,1,1,1,1,2,4,2,7,1,2,2,1,1,1,3,1,1,3,3,1,2,1,1,2,2,-1,3
3766,2,1,38,14,1,1,1,2,3,4,5,4,1,2,2,1,1,1,3,2,2,2,4,2,1,1,1,3,1,-1,2
3767,1,1,59,13,2,4,2,2,4,4,3,4,1,5,2,1,3,2,4,3,2,2,1,2,1,1,2,-1,3,-1,3
3768,2,1,86,7,2,1,1,1,2,5,3,4,0,-2,1,1,3,1,3,3,1,3,3,1,2,1,1,1,2,-1,3
3769,2,1,45,11,1,1,1,1,2,4,2,7,1,2,1,2,3,1,3,3,1,2,3,1,2,1,1,1,2,-1,1
3770,2,6,-9,11,2,1,1,1,2,5,2,6,1,2,2,1,3,1,3,1,3,2,2,1,3,1,1,1,2,-1,3
3771,1,2,63,10,2,4,1,1,2,99,1,1,1,1,2,1,2,1,1,2,2,1,4,2,1,2,1,2,2,-1,2
3772,2,1,66,12,2,1,1,1,3,6,2,7,1,2,1,1,1,1,4,1,1,2,2,1,2,1,2,-1,2,-1,2
3773,2,1,41,13,1,1,1,1,3,4,3,5,1,2,2,1,2,2,4,1,3,2,2,1,1,1,1,1,2,-1,3
3774,2,5,46,10,1,4,1,2,4,99,3,4,0,-2,2,1,3,1,3,2,2,3,3,1,3,2,2,-1,1,2,3
3775,1,1,48,13,2,2,1,1,2,4,2,6,1,1,2,1,3,1,3,1,2,2,3,2,1,2,2,-1,3,-1,2
3776,1,1,65,11,2,1,1,2,3,99,1,1,0,-2,2,1,1,1,4,3,2,3,3,2,1,1,2,-1,2,-1,2
3777,2,1,73,12,1,1,1,1,2,6,1,2,1,2,2,2,3,1,4,1,1,-9,3,1,-9,1,1,3,1,-1,3
3778,1,1,55,6,2,2,2,1,3,4,3,4,-2,-2,2,1,2,1,4,1,1,2,2,1,3,1,2,-1,2,-1,-5
3779,2,6,26,10,2,2,2,1,3,5,2,6,-2,-2,1,1,1,1,4,3,3,2,2,2,1,1,1,3,3,-1,3
3780,2,1,47,12,1,1,2,2,2,4,1,2,1,2,1,1,2,1,4,1,3,2,2,1,3,1,1,3,2,2,4
3781,1,1,69,13,2,3,1,1,2,6,2,6,1,2,2,1,3,1,3,1,1,2,4,1,2,1,2,-1,3,-1,2
3782,2,2,41,12,1,4,1,1,2,99,1,1,1,1,1,1,3,1,5,3,3,3,2,1,3,2,1,3,1,2,1
3783,2,2,67,12,1,-6,1,-6,-6,6,1,1,-2,-2,-6,1,3,1,3,2,2,3,2,2,3,2,1,3,2,2,3
3784,1,1,54,13,1,1,2,1,2,6,2,7,1,2,2,1,3,1,2,2,1,2,4,1,2,2,1,3,2,2,1
3785,1,1,52,9,1,1,1,1,2,6,2,7,1,2,1,2,3,2,4,3,1,2,2,2,2,1,1,3,1,-1,2
3786,2,2,50,10,1,3,1,1,2,99,1,2,1,1,1,1,3,1,-9,2,3,1,-9,1,1,1,1,3,2,-1,2
3787,2,1,56,14,2,1,1,1,1,4,3,5,1,2,1,1,1,2,4,1,3,2,2,2,1,1,2,-1,3,-1,3
3788,1,1,70,14,2,2,1,1,1,2,1,1,1,1,2,1,3,2,2,2,2,3,4,2,1,1,2,-1,2,-1,3
3789,2,2,46,9,1,4,2,1,4,99,1,1,1,-2,1,2,2,1,4,2,1,2,4,2,2,1,2,-1,1,-1,3
3790,2,-2,70,9,1,-6,1,-6,-6,4,1,2,1,1,-6,1,3,2,3,3,3,3,2,2,1,2,1,2,2,-1,3
3791,2,1,34,12,1,1,1,1,1,6,2,7,1,2,2,1,3,1,4,2,1,1,3,1,3,1,1,3,1,1,2
3792,1,1,73,13,1,1,1,1,2,6,2,7,1,2,1,1,3,1,4,1,1,2,2,1,2,1,1,3,1,1,3
3793,1,1,60,13,1,1,1,1,3,99,1,1,1,1,2,2,3,2,2,2,3,2,4,2,1,1,1,3,2,1,2
3794,2,1,58,9,1,1,1,1,2,6,2,7,1,2,-9,2,1,1,2,2,1,2,3,2,2,1,1,3,1,-1,3
3795,1,1,33,14,1,-6,1,-6,-6,4,1,2,-2,-2,-6,1,3,2,3,2,2,2,3,2,1,1,2,-1,2,-1,2
3796,1,1,23,9,2,4,1,2,3,3,3,4,1,1,2,1,1,1,4,3,2,3,2,2,1,1,2,-1,3,-1,2
3797,1,5,29,9,1,2,2,2,2,99,1,1,-2,-2,2,1,3,1,2,2,2,3,4,1,1,2,1,3,3,-1,2
3798,2,1,31,10,1,1,2,1,2,4,2,6,1,2,1,1,1,2,4,1,1,2,2,1,1,1,1,1,2,-1,3
3799,1,1,44,13,2,2,1,1,2,5,3,5,1,-9,-9,1,2,1,3,1,3,3,3,1,2,1,1,1,2,-1,2
3800,1,1,20,9,2,1,1,1,4,99,1,2,-2,-2,2,1,3,2,3,3,1,3,3,1,1,1,1,2,1,-1,3
3801,1,1,61,10,1,2,1,1,3,6,3,5,1,2,1,2,3,1,3,1,1,3,2,1,2,1,1,3,1,1,2
3802,2,5,62,10,1,1,1,-9,-9,5,2,7,1,3,-9,1,3,2,3,2,2,2,2,2,1,1,1,3,2,1,3
3803,2,5,35,9,1,4,1,1,2,5,1,2,-2,-2,2,1,2,1,3,2,2,3,2,2,1,2,1,3,1,-1,2
3804,2,1,60,15,2,1,1,1,2,5,3,5,1,2,2,1,3,1,4,1,2,2,4,1,1,1,2,-1,2,-1,3
3805,1,1,58,9,1,1,1,1,1,7,2,7,1,2,1,1,3,1,3,1,1,3,3,1,2,1,1,3,1,1,1
3806,2,1,37,10,2,1,1,2,2,99,1,2,0,-2,1,1,1,2,5,1,2,2,3,1,1,1,1,1,1,-1,2
3807,2,1,40,13,1,2,1,1,1,5,2,6,1,1,2,1,1,2,4,1,2,3,3,2,1,1,1,1,2,-1,3
3808,1,1,43,14,1,2,1,2,2,4,1,1,1,1,-9,1,1,1,3,2,2,3,2,-9,1,2,1,2,2,-1,1
3809,2,1,61,10,2,1,1,2,3,6,1,2,1,2,2,1,3,1,4,1,1,2,2,1,1,1,1,2,2,-1,3
3810,2,3,56,14,2,2,1,1,2,3,1,2,1,1,2,1,1,1,2,2,3,3,3,2,1,2,2,-1,2,-1,3
3811,2,1,31,13,2,2,1,1,3,2,1,2,1,1,1,1,3,2,3,2,2,2,4,1,1,1,2,-1,3,-1,2
3812,1,1,18,10,2,4,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,4,2,1,2,2,-1,3,-1,1
3813,2,1,45,10,1,-6,1,-6,-6,99,1,2,1,1,-6,1,1,2,4,1,1,3,2,1,1,1,1,3,2,1,3
3814,2,1,36,13,1,2,1,1,3,6,2,6,1,5,2,1,3,1,4,1,1,3,2,1,3,1,1,3,1,1,2
3815,1,6,26,10,1,1,1,1,2,4,3,3,1,1,2,2,3,2,3,3,3,3,2,1,1,2,1,2,1,-1,3
3816,2,1,59,13,1,4,1,1,1,4,3,3,1,3,1,1,1,2,3,2,3,3,3,1,1,2,2,-1,3,-1,3
3817,1,1,59,9,2,1,1,1,1,2,1,1,1,1,2,1,1,2,3,3,2,3,2,2,1,1,2,-1,3,-1,3
3818,2,5,37,9,2,4,1,1,3,99,1,1,1,1,2,2,2,1,3,2,3,3,3,2,3,2,2,-1,2,-1,3
